class_id,fractal_dimension_mean,fractal_dimension_std,symm_vertical_mean,symm_vertical_std,symm_horizontal_mean,symm_horizontal_std,glcm_contrast_mean,glcm_contrast_std,glcm_entropy_mean,glcm_entropy_std,glcm_homogeneity_mean,glcm_homogeneity_std,shape_area_ratio_mean,shape_area_ratio_std,shape_compactness_mean,shape_compactness_std,shape_edge_density_mean,shape_edge_density_std,shape_aspect_mean,shape_aspect_std,gray_std_mean,gray_std_std,morph_body_len_ratio_mean,morph_body_len_ratio_std,morph_body_width_ratio_mean,morph_body_width_ratio_std,morph_wing_span_ratio_mean,morph_wing_span_ratio_std,morph_tail_ratio_mean,morph_tail_ratio_std,morph_wing_body_ratio_mean,morph_wing_body_ratio_std,morph_tail_body_ratio_mean,morph_tail_body_ratio_std,Mass,Range.Size,av_wing_tarsus,av_tail_wing,av_wing_mass,av_tail_mass
39,1.5628195071624498,0.0990507651621874,0.2617039075279135,0.1380015738940736,0.2645679865095575,0.1470391300360794,8.835269234948239,5.250559319505456,4.907415866851807,0.464060283179466,0.6693014527781534,0.0788697370032467,0.1918772830927776,0.0993779941856257,0.150517864878905,0.084579978695491,0.0499479601128121,0.0148885158598614,1.1009558469562206,0.7696270583128907,58.43271287821107,9.645799299793154,0.6199604929503748,0.1748415936355116,0.3156584774033498,0.1174770708492993,0.4659171248391523,0.1320947017170283,0.2551408624118667,0.1136303120926144,0.7750863235885814,0.1897443217839558,0.4031188617444644,0.1174384098837533,10.0,5753545.24,3.842767295597484,0.8314238952536824,29.36010777337408,23.579271274752916
40,1.5962768773237863,0.0908592995410811,0.2263240545449662,0.147727931198975,0.2531528615082303,0.1277646892297322,5.970965554316838,4.472434016706692,4.2255961457888285,0.6635281174971398,0.7375975767771403,0.0739639347010829,0.2510009583706657,0.1164036164306049,0.1699635882551471,0.093216415314441,0.0444717857676247,0.0171041639346661,0.768621800839901,0.3252281665202063,55.37774836222331,11.676132798276274,0.6912903994321823,0.1411607035237691,0.3239262020836274,0.0848051033225427,0.4594448576370875,0.1481384084520803,0.3234721777339776,0.091164301466,0.6640782440702121,0.2004392202300061,0.4636278194685777,0.0943309906789628,32.1,9652028.65,7.122448979591837,0.6571155682903533,33.944152340405566,21.648115387009575
41,1.5246043801307678,0.1104877182147156,0.2519509313007196,0.1599627061894686,0.1767163410317152,0.1551617328919605,8.456787935892741,8.625797682150518,4.067376641432444,0.9092242103670738,0.7444678778449695,0.1296342817642652,0.1431532750216623,0.0855066469152577,0.187648077805837,0.0974451881275464,0.0535926799289882,0.0197583093052789,1.4328812599182128,0.7782731366371318,45.45573463439941,10.442428313584,0.5789164376755556,0.1838771655852281,0.2476036349932352,0.107453489530904,0.5057443072398503,0.1752789117229332,0.2044839218258857,0.0953992196602983,0.8721873581409454,0.1425151769430931,0.3651853021234273,0.141216645929045,39.3,1445850.08,6.516129032258064,1.7656765676567656,36.64826818229081,62.94331180701513
42,1.6046627581119537,0.0870096743852277,0.2370902934422095,0.130085967097266,0.2396391931300362,0.1232356417058685,6.4598661740620935,3.7554835906790505,4.329616975784302,0.5107927270051997,0.7483798970778783,0.0544863034838542,0.2602301901827256,0.1021814528770086,0.2116736308981975,0.1043055211275744,0.0375536700865874,0.0139579890399289,1.0929764300584792,0.3151902122694929,51.626378854115806,11.89494444159427,0.6553827578822772,0.1153233013888078,0.3581310528020064,0.1050778944537689,0.5700769349932671,0.1131640179851235,0.2726753417402506,0.0757724917111496,0.8729301482439041,0.1243769019208973,0.4153757954637209,0.0893621767980916,14.4,8461953.41,4.449101796407185,0.775235531628533,31.539926187125655,23.675635913572517
43,1.5512412180334836,0.1011092061025906,0.2514349871267706,0.1435238064098674,0.2591250627222707,0.1531628541111544,7.401625249345423,4.175181761606918,4.797725382497755,0.4092036923244061,0.6836907762592122,0.066819987066263,0.1912332632720975,0.0913176398239537,0.1612449048434273,0.0962505094398643,0.0492461074333069,0.0179313984890711,0.9442347651821072,0.4778520233767476,55.819814714334775,8.67339235913496,0.6105013699349711,0.1911945256065799,0.3355874643992569,0.1302462257963034,0.4554913099539482,0.142932783990837,0.2616629621992677,0.1004123637119642,0.7570691457239248,0.1837994154533395,0.4242648857377343,0.095955905221995,11.8,5332665.34,3.889534883720931,0.7862481315396113,30.385434408885757,23.10424289846623
44,1.4952852785587312,0.1799276596975299,0.2951486491054917,0.1959098741692175,0.2867212573687235,0.1746349468126729,5.987957827250162,6.180242455271771,3.624827653169632,1.2417400632058888,0.783320015668869,0.1396377733920529,0.1566557315643876,0.1234620379510303,0.2242592049762606,0.152201813492156,0.0503033695121606,0.0278597632104925,1.3601956978440284,0.6505685544374884,55.77418257395426,11.001280842286764,0.5621148472651839,0.2615542719145366,0.2232728406786918,0.1301786256090402,0.4599757776906093,0.2350495602445314,0.2000104089733213,0.1107569158179114,0.8394847015539805,0.185817388476605,0.3516617534061273,0.108721018002593,1490.5,191468.89,22.21453287197232,0.6850467289719626,57.202767492007965,38.50152202957181
45,1.5452735702196756,0.0946584461304302,0.3135624507752557,0.1535710590990372,0.2819194107005993,0.1557159674190132,7.249589286247889,5.7502301700485,4.577501034736633,0.8322559914129715,0.6830543627341589,0.1171308080430363,0.1674118200627466,0.0788925344615195,0.1570512717589736,0.0876151190012262,0.0507585939019918,0.0129394676151832,1.5520933757225672,0.7087449497302574,52.96325845718384,10.50299097811571,0.595568257321914,0.1495000841221687,0.2944759984811147,0.1177649591303299,0.5417354819675286,0.1652190161808027,0.188859859543542,0.067784044646122,0.9108125368754068,0.1565774778555514,0.3229135109732548,0.1070443354696255,611.9,29451058.1,6.579918032786886,0.42011834319526625,38.82220299251309,15.88980125720964
46,1.5798325876394907,0.1084171209879661,0.3001543863366047,0.1228497421164449,0.2438065509001414,0.1392449138016125,19.443727427721026,12.840924963934649,5.374192214012146,0.5413007988851769,0.5556466589371364,0.1023047242753792,0.2152970579452812,0.1101650193644427,0.1589598865558703,0.0836502356302995,0.0432143402518704,0.0153956802951928,1.9831829875707627,0.7078598859276748,59.77012303670247,7.045657014778516,0.6467709916333357,0.1735774646766494,0.2854286176462968,0.1045012316694426,0.6147777395943801,0.1746926741043319,0.1462628769998749,0.0534742325995046,0.9545603106419246,0.1195013553425224,0.2402905285358429,0.0960803996136748,915.6,18552362.65,6.884931506849315,0.3302825308396339,26.879580201096374,8.547573245885392
47,1.617968448003133,0.0730758534614072,0.277304650703445,0.1229618023324805,0.2522792246347914,0.1465035702433686,8.375676675637562,6.282678116741902,4.683546324570973,0.4844194969202522,0.7194549749294917,0.0831866389752287,0.2504089244951804,0.0947408436326095,0.1577556538085142,0.0817189309770898,0.0416172858948508,0.0116342292855461,1.1121352712313337,0.5188143709586748,57.147529474894206,9.0871071721762,0.6854349424441656,0.1446241969425477,0.3413131182392438,0.0914672967889479,0.5532270260155201,0.1480599519572385,0.2824047423899173,0.0824350313441977,0.8112769067287445,0.1912996397563396,0.4146752921243509,0.1102249073212664,12.8,7802444.22,5.17037037037037,0.6919770773638968,30.839080269508358,20.647959556121112
48,1.5534702777862548,0.0788690486915902,0.1986512829860051,0.0949651315377114,0.1996512417371074,0.109465003070653,9.991623357931774,7.309466109044308,4.736645134290059,0.6246326623234764,0.682847549021244,0.1028966644288284,0.1827433343976736,0.074937329544595,0.1480864514286319,0.0699363452317816,0.0517432494244227,0.0136359274072844,1.184897140910228,0.4906728642773612,56.03331839243571,9.939201284991997,0.623962128162384,0.1390178809081745,0.3105760208020607,0.0928146757652614,0.5259961997469266,0.1443274561784028,0.2484897409876187,0.0736872996922402,0.8471703300873439,0.1922092432173377,0.3989253389338652,0.0963308160456679,16.0,3644376.73,5.2653061224489806,0.627906976744186,31.71621035558466,19.286922781413622
49,1.5920294880867003,0.0993693057344805,0.256309627306958,0.160318387551486,0.2443798830422262,0.1383455203709349,8.668324502309163,7.348014306323635,4.706634052594503,0.6516862311041213,0.6984696711103121,0.1117574317974162,0.2122978018596768,0.1100032674334672,0.1564205423618356,0.0820680468632047,0.0404061817408849,0.0137830521326099,1.4093615512053173,1.13208407890134,60.26347115834554,8.645576333356427,0.6894653394818306,0.164549225908793,0.3052527527014414,0.1180938797883296,0.5725784420967102,0.1589389086565754,0.2428442005688945,0.0869335546404234,0.8351018831133843,0.1581890043444723,0.3566827540596326,0.1117703509863954,151.2,202767.11,3.621495327102804,0.9122580645161291,30.09473691145983,26.541908382454324
50,1.5899589478969574,0.0836414327516192,0.3429716382175684,0.1357937221084436,0.2795554632941882,0.13427022826411,10.670647396643956,6.5764723241204885,5.068900382518768,0.5073705844071992,0.60780521184206,0.0899928633336135,0.2390096002568801,0.0792707248443508,0.1579453609262903,0.0886542997163625,0.0425450713684161,0.0120541909337701,1.82656140824159,0.8106533225718814,57.20753135681152,5.987556815010051,0.6935132741928101,0.1450614997106847,0.3516201482464869,0.1177992392519531,0.6562382673223813,0.1344171387399572,0.1698582237586379,0.061784320882726,0.9508739391962688,0.0921886097065902,0.2555898872514566,0.105863483613161,412.4,16435591.3,3.212121212121212,0.22012578616352202,18.088904618473777,3.7617085638149823
51,1.5873516102631886,0.083485027555835,0.3287858949353298,0.1167293895539765,0.254036383330822,0.1188539297546528,9.821355831623077,4.528964436842867,4.962253375848134,0.4353531775014148,0.6284840409954389,0.0683778926173533,0.2399791525055964,0.0821899132443279,0.1767943212141593,0.0898470963978836,0.0409107041389991,0.0125934765101332,1.696481854716937,0.5600115116311234,55.94864673614502,8.609784517292919,0.6747744033734003,0.1493474970125395,0.3424008756875992,0.1044002812440522,0.6439461121956508,0.1390888985835857,0.1691097187499205,0.0522390327354091,0.9555565138657888,0.0802958088499497,0.2612189460545778,0.0936894307101579,453.0,16211072.27,3.2121212121212124,0.2409288824383164,18.942508069876663,4.322868417415858
52,1.5806246519088745,0.094564652761824,0.3019085242102543,0.1306274410331888,0.2231382602204879,0.1084793409050644,14.038566692670186,10.649777899747797,5.106369590759277,0.5594915391120808,0.591125504175822,0.096547464282655,0.2731534120937188,0.1087478133741972,0.1705991019805272,0.0938553201560562,0.0410254747141152,0.0165769749414986,1.533295014500618,0.4807272338595877,56.94733994801839,8.920972988546788,0.7070420687397321,0.120981756039371,0.3969418940444787,0.0941484851773721,0.6614164809385935,0.1253545372516041,0.1858789967993895,0.0462734777714122,0.9379163404305776,0.1122785958014949,0.2693316532919804,0.0767132975433872,411.9,21361785.48,3.3854447439353095,0.25955414012738853,17.88077477127573,4.381474980442586
53,1.5527971267700196,0.086161279917135,0.3316068528840939,0.1337605769381033,0.2236749118814865,0.1599873246306284,11.394308280944824,9.871144743078126,4.916888984044393,0.687990505638593,0.6181580007076264,0.1126303184357143,0.1905489458392063,0.0736037572974966,0.1694759036724766,0.0849151552398937,0.0477713316058119,0.0150561895022506,1.7806235164403916,0.7538640117569416,52.81016286214193,8.87212353660898,0.6577051604787508,0.1477565080856286,0.3041589103639125,0.1122808584463052,0.6052624933421612,0.1596942698692787,0.1623267291734616,0.06655510277723,0.9261181379357972,0.1614070140800159,0.25219050484399,0.1057552323296034,1137.0,4866227.6,2.573221757322176,0.16151761517615176,18.67704017415092,2.8551533723018836
54,1.595740395784378,0.0919984552850561,0.1968136666032175,0.1086604447217469,0.2323729514299581,0.1415547941281247,12.08276853164037,9.30133054577107,5.073473878701528,0.5686183487767341,0.6233087494969368,0.1092786185377852,0.2604103092104196,0.1129033245780009,0.1599746778607368,0.0928954847489013,0.0449327748579283,0.0157126687668959,0.9995821674664817,0.4225393565343344,56.76245333353678,9.693473723190444,0.7249300360679627,0.1575506292918423,0.345947956914703,0.117343656956315,0.5429929306109746,0.1556545299678403,0.3021820163975159,0.0987682335991664,0.7551954795916875,0.1928527054102488,0.4127211930851142,0.0901678781998342,27.4,5300267.2,4.241379310344827,0.7479674796747968,29.559655458930465,21.361693513996773
55,1.6014779925346374,0.0894146006803667,0.2247110947656135,0.1243112669204184,0.221553638142844,0.107519414383801,8.929930265744527,7.597913498897905,4.8975717703501385,0.3967039913636619,0.685814592242241,0.0834058123603003,0.238733567794164,0.116143073383686,0.1520445364837845,0.0823452107158746,0.0402901337792476,0.0121114465427124,1.3007693563898404,0.5478709673211891,57.52183488210042,7.788241320522272,0.653142370780309,0.1284473578498253,0.3518501196056604,0.1360930368386831,0.5946486202379068,0.1473444334248231,0.2430102949341138,0.0827246785328083,0.9083939949671428,0.1625990752844286,0.3690746070196231,0.1002433391084658,57.3,,5.130841121495327,0.6120218579234973,29.480709197609688,17.43081655809992
56,1.591875813404719,0.0878750010462666,0.2209540006704628,0.1218702875293289,0.2326009104649226,0.1248652418469711,11.564452715714772,8.086365620262745,4.910840952396393,0.6458579412918672,0.6533073772986729,0.0938502628260768,0.2061589857563376,0.0860046443518567,0.150553450671335,0.0988069556463645,0.0440393762042125,0.0125241088028514,1.163603481153647,0.4752524758740606,57.94643758138021,10.01972041278388,0.6617128799359003,0.1582316484308319,0.3370244284470876,0.1106702592341655,0.5516778700053692,0.1575377981391098,0.2555350258946419,0.0779358246143458,0.8386243939399719,0.1704532383363088,0.38925752962629,0.0843923013798587,56.4,18396768.3,5.571428571428571,0.7793040293040292,29.47494782842486,22.19064157691351
57,1.5929566343625388,0.1029494132987219,0.258476353654017,0.1404759763027267,0.2442420152326425,0.1230017148325614,7.763361890117327,4.875259322274293,4.86228057940801,0.4464678346532028,0.6920832430322965,0.0828139291500073,0.2231360321243604,0.1238678645750652,0.1839129587635398,0.110856321298353,0.0422792446644355,0.0142019690704004,1.2839023672044276,0.8501756496001592,60.53180446624756,8.387007935263432,0.6396623616417249,0.1939977262424451,0.3351192598541577,0.1476355259877193,0.5354861346383889,0.171306509439507,0.23896150495857,0.0911971631693009,0.8506987164417903,0.1816330961684362,0.37843001515915,0.1057227167091242,42.0,3980871.24,4.689814814814814,0.7364264560710759,30.142469361971514,21.461285433396593
58,1.5956931463603317,0.0895890245975818,0.282191972408829,0.1174623953331203,0.2695902420272087,0.1250551248801639,10.802030949757016,7.745477648570633,5.037097791145587,0.5133486193988406,0.6285561230675928,0.0908893088934122,0.2455899467499091,0.1116640444332335,0.1475473019968846,0.0847264603038835,0.0452759354535875,0.0120323989747093,1.397992520496763,0.5919902600798702,60.87631146661167,8.495156311782655,0.6904996692620474,0.1524603902583489,0.3608698377321506,0.1327123036090278,0.6165019281465431,0.166144194067543,0.2278412557367621,0.0745123353851144,0.8944109837556707,0.1615708139528807,0.339652173991861,0.1075771251573734,530.0,1700815.29,5.41875,0.2675893886966551,22.426791155172786,5.733581946943582
59,1.5657706916332246,0.0866290505892874,0.3037490351746479,0.1549779212541303,0.3161702751802901,0.1651359043210528,7.784676078955332,5.952492639427961,4.6595300475756325,0.7299243265374379,0.6817846611142159,0.1226795693263585,0.184539512420694,0.1125410150075872,0.1664912611246109,0.1018237056022173,0.0456488509352008,0.0138969743493069,1.9203827361265815,1.8487374735761608,52.36505126953125,9.62487851809006,0.6595991646250089,0.1667441186734128,0.2959862938771645,0.1431320269194977,0.5980187498033047,0.1558876185007863,0.1857347871176898,0.0775592710195961,0.913390305141608,0.1380052834733242,0.2938414721749723,0.1159779035052211,683.4,1997786.84,6.614035087719298,0.3713527851458886,43.80058372321461,15.894115971485531
60,1.5519057653718076,0.0737313995152756,0.2494416807115204,0.1470464896833601,0.2900180227233697,0.1304642069300844,10.51202259932534,12.453335494427323,4.905987367791645,0.7141960118677462,0.641181902360108,0.1367667736380816,0.1738089389972767,0.0698282041749482,0.1331718970658415,0.0778442912664665,0.0448837664325611,0.0142302525568744,1.5531589530282102,1.07714655625968,54.14059797383971,8.730249708934679,0.6567892901978251,0.1535569066043961,0.3186776076080435,0.1025009167782199,0.5934528668048018,0.1278399785464203,0.2062773350941932,0.0797787451675156,0.9154433800002276,0.1192137073985447,0.3265580200921681,0.1183648051243154,1056.5,899194.26,6.315950920245399,0.40310830500242834,41.432429858966984,16.298648267577754
61,1.5715551575024922,0.0805148335376642,0.3087345023949941,0.1330772264584766,0.2815528241296609,0.1599041281514759,6.697675933440526,5.430797010876968,4.537246012687684,0.7044315700198923,0.7073961804310481,0.1065963675300394,0.1883595825483401,0.0760595790394682,0.1502747585376103,0.0973818497856708,0.0400075365789234,0.0116382579408581,1.5277156581481297,0.7964009286227048,52.167236455281575,9.983366478498995,0.623501542210579,0.1439294865550643,0.3297395686308543,0.1028881912871698,0.5819544757405917,0.1301090698176888,0.2128904912620783,0.0702204954541369,0.942168727517128,0.1594049470232311,0.3515159328778585,0.1174450103199044,500.0,842438.69,6.515503875968992,0.396192742415229,43.35854569746564,16.78214838459971
62,1.5630898654460907,0.0615755846406497,0.2973134471103549,0.1259769364276877,0.270950620638905,0.144023623971964,6.897460903724035,5.902754138194572,4.510200822353363,0.7413564193176263,0.7100988735755285,0.116072695231955,0.1709966206923127,0.0756975559037458,0.1535542372303704,0.1003708915054322,0.0429557154575983,0.0117775250651146,1.6539748936891556,0.7362736715137203,50.83905897140503,11.047270310568408,0.6531260490417481,0.1607813685945106,0.2981130627294381,0.1184245789577929,0.5920585602521896,0.1438698784825877,0.1924695391207933,0.075497501099302,0.9160272747278212,0.1245089903446889,0.3043145538618167,0.1214847747613403,1091.0,1540126.95,6.8164556962025316,0.3950789229340761,42.84730019302819,16.53298628796053
63,1.5693859855333965,0.0873949373634633,0.3323265638202429,0.1617784298684269,0.28716862249809,0.1523996678326251,5.403973737359047,6.003996478939154,4.43162169456482,0.7832822401643053,0.7253706395626068,0.1176867161827059,0.1936019602542122,0.0815392562730666,0.1732524832089742,0.0916483099888263,0.040308904958268,0.0136895162090937,1.8398324489593505,1.2216968827127437,53.14582395553589,13.158925774689171,0.6627803434928258,0.1450927325830401,0.300532241910696,0.1208827243443433,0.6280361423889796,0.1354836157603184,0.1848517620315154,0.0706481476365646,0.9564608971277871,0.1300813883990471,0.2881735994790991,0.1092872662921767,550.0,17367390.8,8.614987080103358,0.4109178164367127,41.6922182986393,16.721157489242906
64,1.551492911577225,0.084242918403006,0.2867586576690276,0.1483782303798571,0.3144696244349082,0.1387119649413495,7.495978927612304,6.869790356541584,4.584773425261179,0.7068110125756334,0.6986151531338691,0.1173746545792359,0.1751053531343738,0.0984602321034306,0.1472219001501798,0.1115613363684062,0.0452103148524959,0.0116563316285382,1.4333840320507685,0.658155853280842,50.45718943277995,9.140518723055544,0.6296160305539767,0.1719180561307948,0.3013364077856143,0.1157353340197628,0.5586363770067692,0.1750520184993305,0.2003686351080735,0.0604780125227085,0.886000823477904,0.1672024875413184,0.3313025150448084,0.0982162364417554,516.3,5396423.36,7.1484375,0.36393442622950817,46.62263626968373,16.6036479538849
65,1.5737773299217224,0.1003484650318921,0.269995124489069,0.1409713386723521,0.259800879311515,0.1436422281334372,5.689631518125534,4.063845621716481,4.571097459793091,0.7350886690888456,0.6922222119569779,0.1147265143808537,0.1859618601948023,0.0957239532171005,0.1732511942833662,0.1033052336099876,0.0426959537900984,0.0153135941669559,1.45235033929348,0.5121272586529556,51.78211555480957,10.166454155020068,0.6125591763854027,0.1718763265253144,0.3042069673538208,0.1155520497954687,0.5576559111475945,0.1630349336901073,0.1953744708001613,0.0749658273575129,0.9199929106235504,0.1565965224564529,0.3296952858567238,0.1102641764787958,1323.0,1114985.14,6.378299120234604,0.39425287356321836,40.62500307171378,15.622271325974513
66,1.5644374787807465,0.1013380178697076,0.2980492346454412,0.1233529827135534,0.3602189758482079,0.149698236524775,5.919417546192805,4.205928174583496,4.586803420384725,0.5254531017533247,0.7156992504994074,0.0942932655081187,0.1845122090851267,0.1151129088973536,0.1578298868611455,0.0871847199602821,0.040085914482673,0.0123768263247488,1.530867839852969,0.7433944841681748,52.40788809458415,7.712933324105101,0.6423094039162,0.1476760846396497,0.3059950808684031,0.1222556317528417,0.5769651884833972,0.1365912101565185,0.1978939876581232,0.0723769671754265,0.9077814817428588,0.1395675831027411,0.317082071925203,0.1141041310708775,922.8,91633.8,6.191588785046728,0.3652830188679245,41.82892427962265,14.914112717990461
67,1.585223340988159,0.0696295619956059,0.217295227991417,0.1258306988196518,0.2488630522663394,0.1151253398328923,5.4152209291855495,3.891414871166252,4.309406284491221,0.6565929471763263,0.7465048809846242,0.0737721263838037,0.2019171979278326,0.081332202509117,0.1395938300217191,0.0771724948736358,0.0443607745381693,0.0115332933347438,1.0416084696849188,0.3805017881248183,52.394670550028486,9.40218653881174,0.6501838579773903,0.1533274857289789,0.3460102044045925,0.1260525667003353,0.5200198295215765,0.143345071695175,0.2627893375853697,0.0764625820905745,0.8072872539361318,0.1856524305228364,0.4086693031092485,0.0974020219262122,4.2,493015.73,10.652173913043478,0.6122448979591837,31.37010661781358,18.593942827232805
68,1.563668002684911,0.0886262607521085,0.2666906310633445,0.1331529479457467,0.3157571985696752,0.1603441967871726,4.293304019172987,3.1191503911949323,4.090905658404032,0.5787185994266852,0.7869422823190689,0.057232669395533,0.1730915321037173,0.0935288060128374,0.1991915743798017,0.1226179703147486,0.0427815070841461,0.0165168865237322,1.2091214805841446,0.4408775693700865,49.564365736643474,9.267836536115192,0.5766307671864828,0.1728815089473164,0.3103079184889793,0.111591995944713,0.5058062088986238,0.1756707891202999,0.2228352929155032,0.0669063757969098,0.8756884763638179,0.1823312758101411,0.398135099808375,0.1119983232677935,3.1,4936988.47,11.97058823529412,0.597051597051597,28.913042571757938,16.665526646037293
69,1.560567279656728,0.0960457156843916,0.2417007077330102,0.1225206832336169,0.2902024966975053,0.1265653630122486,4.7788470685482025,3.5444421403902764,4.193266197045644,0.5983658425201197,0.7693478534619014,0.068258856084636,0.190865838744988,0.0950135731401222,0.1677755398054917,0.0753091813529594,0.042293447194,0.0151359231571734,1.1780810659130414,0.4467021040409783,49.31838938395183,9.55670007099916,0.594705963631471,0.1593493583159875,0.3353331656505664,0.1214145912969808,0.5169078280528386,0.1384992880522625,0.2376671412959695,0.0728549753020336,0.8830983743071557,0.1776901484652304,0.4038351530830065,0.0968005694327182,3.5,1526769.21,16.28,0.7321867321867321,27.80639386953983,19.627285929048817
70,1.5870855887730917,0.1177974866450765,0.2306584643044819,0.120335348312998,0.2308568463971217,0.1107046162425743,6.950522478421529,5.542247477172239,4.601088126500447,0.4933274812450112,0.7216435228784879,0.0778838975579538,0.2327109482139349,0.1154537725049264,0.162451752834022,0.0941930167044186,0.0406138248431185,0.0128364771193772,0.9181125288208326,0.3770946789386287,51.96312713623047,8.852135885417413,0.6719396889209748,0.1747656368435413,0.3504298521826665,0.1323835352577365,0.4866708273688952,0.1314480696021482,0.28820827404658,0.0939596595767912,0.7400726035237313,0.1716546348308843,0.4249262449642022,0.0848904940939767,5.9,788433.25,11.178571428571429,0.6709265175718849,35.64365162168868,23.243344538513174
71,1.5214245736598968,0.1120986774166051,0.3106919892830774,0.1797677762672225,0.2882456812929982,0.1618246593940391,7.794714915752411,8.702923538612687,3.9977063119411462,1.09786237109736,0.7426237419247628,0.1477394895132576,0.1427605598854522,0.0730244082487998,0.1740505664919813,0.0869552335141223,0.0496227593161165,0.0169169968563764,1.674288821220398,1.275780420348737,52.225492699941,12.222122414984987,0.575870472441117,0.1888782948393536,0.2514677638808886,0.103214876335978,0.5255416539808114,0.1938378513525366,0.1834920282165209,0.0811644064817076,0.906099221110344,0.1699205046392529,0.3316893313080072,0.123529715494225,287.9,6233403.78,7.412776412776412,0.8137222406363938,46.69072912914318,37.17956248327694
72,1.5548491537570954,0.0888804888696339,0.3331664531181256,0.1376159131543634,0.3110028311610222,0.1443157167334411,5.625471445918083,7.1553703750431605,3.813446976741155,0.9775329911739326,0.7657143523295721,0.1171933473501948,0.1743837003906568,0.074668280725995,0.1755617971221606,0.0930239466317576,0.0443828989441196,0.0146263905245252,1.4456830859184264,0.7870744097085268,53.46843795776367,9.171143975299705,0.6059494903932016,0.1665881754389147,0.2877987359960874,0.1108051621210257,0.5462514626483123,0.1731034245881253,0.2168243306378523,0.0816442072159745,0.9028550614913304,0.1733454094809981,0.3663049565007289,0.1275430590538304,692.5,3233984.08,6.746153846153846,0.500570125427594,40.650894767723905,19.848053367195888
73,1.5788820048173269,0.1111769403242323,0.2130230826946596,0.1119364821431687,0.2070472393805782,0.1128753629910091,10.583365537722903,9.932596302330689,5.126746030648549,0.4999091873265439,0.6308141817649205,0.1118441007289129,0.2209606972833474,0.1250627008843041,0.1266668589785695,0.0781635973751834,0.0465239143309493,0.0135751468528953,1.208416636288166,0.5186532292113842,60.26761010487874,7.7290901406886,0.6705402925610542,0.1742806732006334,0.3551112943639358,0.1591909507925275,0.5637933038175106,0.176960015958042,0.2570729664216439,0.0876092237692554,0.8385106523831686,0.1604645624093703,0.3891889102756977,0.1029725990822715,88.0,6665383.16,3.7463976945244952,0.9338461538461539,30.2268803464696,27.293409800472382
74,1.5676121453444165,0.1102598125872451,0.1792875383049249,0.1009409541677813,0.2036503432163347,0.1123078247854394,12.617348619302112,7.2321984935774335,5.058457120259603,0.6834638334056442,0.6106261238455772,0.1105352143442384,0.1982856162513296,0.1012678882166535,0.14275055937469,0.1144668488122552,0.0484622844494879,0.0142649900917846,1.1049293294548987,0.5086048613334461,59.09581254323324,9.036682479351176,0.6533902304867903,0.2256298906564267,0.3190073732286692,0.1333865620843549,0.5124484404921532,0.1877885141395577,0.2519464752947291,0.0949380353897765,0.7983022381862005,0.1834897839372379,0.3934996832162142,0.1040892083992534,77.1,6933.22,3.0873015873015874,1.2039417309340188,28.41907061398936,33.01096333560844
75,1.5786444325196116,0.0870727600674304,0.2506893769952288,0.1396526857747625,0.2683801990852021,0.1177562395807824,8.766905000335292,5.4914610165038855,5.069347481978567,0.4285617161594467,0.6350808410268081,0.092144832934175,0.1876815718255545,0.0902134061610094,0.169007472955344,0.0968208484885636,0.0462855627400833,0.0151010223649197,1.1435168542360004,0.5381016123021156,56.830362018785976,7.024124314802986,0.6243127830195845,0.1960176083087584,0.3146934455685448,0.117818497041399,0.5018330328820044,0.1692822118954692,0.2423622983328083,0.0864930001656891,0.8063331539170784,0.1621100219613862,0.3973100665107108,0.1070412003188715,78.5,1092392.74,3.13953488372093,1.1465020576131688,29.376123068298217,32.53328348488841
76,1.5791038274765017,0.0931670952757213,0.2506029128717879,0.1543513917842837,0.262128513213247,0.1421476670230483,11.544733012715977,15.786168625565326,5.014633325735728,0.6114850768880016,0.6411179510255655,0.1207783904926697,0.2055131136129299,0.1030850196507548,0.1573065772652626,0.1122627332404742,0.046137656395634,0.0143606111241071,1.4571697582801184,0.8354636431869626,58.52181701660156,9.212950759378444,0.6523053934176762,0.1692446789499248,0.3398211895177762,0.1481713174286608,0.5731155609091123,0.1746674733342581,0.2195549509177605,0.0856972779815254,0.8783368150393168,0.1442033900936172,0.3471250047286351,0.1222199211246609,19.5,10167654.77,3.5639810426540284,0.8484042553191489,28.93870702084048,23.703317924596043
77,1.5978511174519856,0.0799139751780467,0.200123575143516,0.1182201100893645,0.2279544582590461,0.1333680193987634,7.491256860891978,3.8916375737753226,4.369277556737264,0.6283756006225621,0.739751864473025,0.0713478545763942,0.2188006905217965,0.1032029764756052,0.1695677121480306,0.1020443099330934,0.0425064399838447,0.0137947644668489,1.0285152032971383,0.3772005531148721,52.555447260538735,10.349939005293908,0.6462867215275765,0.1774403155729866,0.3253439252575238,0.1012457768741761,0.52211534678936,0.1546663954949595,0.2743214167654514,0.0906149188873978,0.8248918796579043,0.2040753746399899,0.4262607850134373,0.0912956602945364,37.4,16505803.88,5.818181818181818,0.8446691176470589,33.534067343413675,27.48052195643122
